Turn,Current_Player,Num_Turns,Resource_Bank,Dev_Card_Bank,Actions_Taken,RED_VP,RED_Settlements,RED_Cities,RED_Roads,RED_Dev_Cards,RED_Class,BLUE_VP,BLUE_Settlements,BLUE_Cities,BLUE_Roads,BLUE_Dev_Cards,BLUE_Class,WHITE_VP,WHITE_Settlements,WHITE_Cities,WHITE_Roads,WHITE_Dev_Cards,WHITE_Class,Num_Players,Winner,Game_ID
304,RED,106,"[19, 15, 14, 19, 19]",17,304,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
305,RED,106,"[18, 18, 14, 19, 19]",17,305,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
306,BLUE,107,"[18, 18, 14, 19, 19]",17,306,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
307,BLUE,107,"[18, 18, 14, 18, 18]",17,307,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
308,WHITE,108,"[18, 18, 14, 18, 18]",17,308,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
309,WHITE,108,"[18, 18, 14, 18, 18]",17,309,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
310,RED,109,"[18, 18, 14, 18, 18]",17,310,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
311,RED,109,"[18, 16, 14, 18, 18]",17,311,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
312,RED,109,"[18, 19, 14, 18, 17]",17,312,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
313,RED,109,"[18, 19, 15, 19, 18]",16,313,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
314,BLUE,110,"[18, 19, 15, 19, 18]",16,314,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
315,BLUE,110,"[18, 19, 15, 19, 18]",16,315,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
316,BLUE,110,"[18, 19, 15, 19, 18]",16,316,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
317,WHITE,111,"[18, 19, 15, 19, 18]",16,317,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
318,WHITE,111,"[18, 19, 15, 19, 18]",16,318,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
319,WHITE,111,"[18, 19, 15, 19, 18]",16,319,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
320,RED,112,"[18, 19, 15, 19, 18]",16,320,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
321,RED,112,"[18, 19, 15, 19, 17]",16,321,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
322,RED,112,"[18, 19, 15, 19, 17]",16,322,3,1,1,8,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
323,RED,112,"[18, 19, 15, 19, 17]",16,323,3,1,1,9,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
324,RED,112,"[18, 19, 15, 19, 17]",16,324,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
325,BLUE,113,"[18, 19, 15, 19, 17]",16,325,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
326,BLUE,113,"[18, 19, 15, 19, 17]",16,326,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
327,WHITE,114,"[18, 19, 15, 19, 17]",16,327,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
328,WHITE,114,"[18, 19, 15, 19, 17]",16,328,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
329,RED,115,"[18, 19, 15, 19, 17]",16,329,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
330,RED,115,"[18, 19, 15, 18, 16]",16,330,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
331,BLUE,116,"[18, 19, 15, 18, 16]",16,331,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
332,BLUE,116,"[18, 19, 15, 18, 16]",16,332,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
333,BLUE,116,"[18, 19, 15, 18, 16]",16,333,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
334,WHITE,117,"[18, 19, 15, 18, 16]",16,334,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
335,WHITE,117,"[18, 19, 15, 17, 15]",16,335,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
336,RED,118,"[18, 19, 15, 17, 15]",16,336,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
337,RED,118,"[18, 17, 15, 16, 15]",16,337,5,1,1,10,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
338,RED,118,"[19, 18, 15, 16, 15]",16,338,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
339,BLUE,119,"[19, 18, 15, 16, 15]",16,339,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
340,BLUE,119,"[19, 18, 15, 16, 15]",16,340,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
341,BLUE,119,"[19, 18, 15, 16, 15]",16,341,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
342,BLUE,119,"[19, 18, 15, 15, 17]",16,342,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
343,BLUE,119,"[19, 18, 16, 16, 18]",15,343,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
344,WHITE,120,"[19, 18, 16, 16, 18]",15,344,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
345,WHITE,120,"[19, 18, 16, 16, 18]",15,345,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
346,RED,121,"[19, 18, 16, 16, 18]",15,346,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
347,RED,121,"[19, 18, 16, 16, 18]",15,347,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
348,RED,121,"[19, 18, 16, 16, 18]",15,348,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
349,BLUE,122,"[19, 18, 16, 16, 18]",15,349,5,1,1,11,0,RandomPlayer,3,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
350,BLUE,122,"[19, 18, 16, 16, 18]",15,350,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
351,BLUE,122,"[19, 18, 16, 16, 18]",15,351,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
352,BLUE,122,"[19, 18, 15, 15, 18]",15,352,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
353,WHITE,123,"[19, 18, 15, 15, 18]",15,353,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
354,WHITE,123,"[19, 18, 15, 14, 17]",15,354,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
355,RED,124,"[19, 18, 15, 14, 17]",15,355,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
356,RED,124,"[19, 18, 15, 13, 16]",15,356,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
357,RED,124,"[18, 18, 15, 16, 16]",15,357,5,1,1,11,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
358,RED,124,"[19, 19, 15, 16, 16]",15,358,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
359,BLUE,125,"[19, 19, 15, 16, 16]",15,359,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
360,BLUE,125,"[19, 19, 15, 16, 16]",15,360,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
361,WHITE,126,"[19, 19, 15, 16, 16]",15,361,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
362,WHITE,126,"[19, 19, 15, 16, 16]",15,362,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
363,WHITE,126,"[19, 19, 15, 16, 16]",15,363,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,2,2,0,4,0,RandomPlayer,3,RED,2
364,WHITE,126,"[19, 19, 16, 17, 17]",14,364,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
365,RED,127,"[19, 19, 16, 17, 17]",14,365,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
366,RED,127,"[19, 19, 15, 17, 17]",14,366,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
367,BLUE,128,"[19, 19, 15, 17, 17]",14,367,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
368,BLUE,128,"[19, 19, 15, 16, 16]",14,368,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
369,BLUE,128,"[18, 19, 15, 16, 18]",14,369,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
370,BLUE,128,"[18, 19, 16, 17, 19]",13,370,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
371,WHITE,129,"[18, 19, 16, 17, 19]",13,371,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
372,WHITE,129,"[18, 19, 16, 17, 19]",13,372,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
373,RED,130,"[18, 19, 16, 17, 19]",13,373,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
374,RED,130,"[16, 19, 16, 17, 19]",13,374,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
375,BLUE,131,"[16, 19, 16, 17, 19]",13,375,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
376,BLUE,131,"[16, 19, 16, 17, 19]",13,376,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
377,BLUE,131,"[16, 19, 16, 17, 19]",13,377,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
378,BLUE,131,"[16, 19, 15, 16, 19]",13,378,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
379,WHITE,132,"[16, 19, 15, 16, 19]",13,379,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
380,WHITE,132,"[16, 19, 15, 15, 18]",13,380,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
381,RED,133,"[16, 19, 15, 15, 18]",13,381,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
382,RED,133,"[16, 19, 15, 15, 18]",13,382,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
383,RED,133,"[16, 19, 15, 18, 17]",13,383,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
384,RED,133,"[16, 19, 16, 19, 18]",12,384,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
385,BLUE,134,"[16, 19, 16, 19, 18]",12,385,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
386,BLUE,134,"[16, 18, 14, 19, 18]",12,386,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
387,WHITE,135,"[16, 18, 14, 19, 18]",12,387,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
388,WHITE,135,"[16, 18, 14, 19, 18]",12,388,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
389,WHITE,135,"[16, 18, 17, 19, 17]",12,389,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
390,RED,136,"[16, 18, 17, 19, 17]",12,390,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
391,RED,136,"[16, 18, 16, 18, 17]",12,391,5,1,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
392,RED,136,"[17, 19, 17, 19, 17]",12,392,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
393,BLUE,137,"[17, 19, 17, 19, 17]",12,393,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
394,BLUE,137,"[17, 17, 17, 18, 17]",12,394,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
395,WHITE,138,"[17, 17, 17, 18, 17]",12,395,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
396,WHITE,138,"[17, 15, 17, 17, 17]",12,396,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
397,RED,139,"[17, 15, 17, 17, 17]",12,397,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
398,RED,139,"[17, 15, 17, 17, 17]",12,398,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
399,RED,139,"[16, 18, 17, 17, 17]",12,399,6,2,1,12,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
400,RED,139,"[17, 19, 17, 17, 17]",12,400,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
401,BLUE,140,"[17, 19, 17, 17, 17]",12,401,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
402,BLUE,140,"[17, 19, 17, 17, 17]",12,402,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
403,WHITE,141,"[17, 19, 17, 17, 17]",12,403,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
404,WHITE,141,"[17, 19, 17, 17, 17]",12,404,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
405,RED,142,"[17, 19, 17, 17, 17]",12,405,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
406,RED,142,"[17, 19, 17, 17, 17]",12,406,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
407,RED,142,"[17, 19, 17, 17, 17]",12,407,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
408,RED,142,"[17, 19, 17, 17, 17]",12,408,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
409,RED,142,"[17, 19, 17, 17, 17]",12,409,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
410,BLUE,143,"[17, 19, 17, 17, 17]",12,410,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
411,BLUE,143,"[17, 19, 17, 17, 17]",12,411,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
412,BLUE,143,"[17, 19, 18, 18, 18]",11,412,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
413,WHITE,144,"[17, 19, 18, 18, 18]",11,413,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
414,WHITE,144,"[17, 19, 18, 18, 18]",11,414,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
415,RED,145,"[17, 19, 18, 18, 18]",11,415,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
416,RED,145,"[17, 19, 18, 18, 18]",11,416,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
417,BLUE,146,"[17, 19, 18, 18, 18]",11,417,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
418,BLUE,146,"[17, 19, 18, 18, 18]",11,418,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
419,BLUE,146,"[17, 19, 18, 18, 18]",11,419,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
420,BLUE,146,"[17, 19, 18, 18, 18]",11,420,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
421,WHITE,147,"[17, 19, 18, 18, 18]",11,421,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
422,WHITE,147,"[17, 19, 17, 17, 18]",11,422,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
423,RED,148,"[17, 19, 17, 17, 18]",11,423,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
424,RED,148,"[17, 19, 17, 17, 18]",11,424,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
425,BLUE,149,"[17, 19, 17, 17, 18]",11,425,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
426,BLUE,149,"[17, 19, 17, 17, 16]",11,426,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
427,WHITE,150,"[17, 19, 17, 17, 16]",11,427,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
428,WHITE,150,"[17, 17, 17, 16, 16]",11,428,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
429,RED,151,"[17, 17, 17, 16, 16]",11,429,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
430,RED,151,"[17, 17, 17, 15, 15]",11,430,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
431,BLUE,152,"[17, 17, 17, 15, 15]",11,431,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
432,BLUE,152,"[17, 17, 16, 14, 15]",11,432,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
433,WHITE,153,"[17, 17, 16, 14, 15]",11,433,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
434,WHITE,153,"[17, 17, 15, 14, 15]",11,434,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
435,RED,154,"[17, 17, 15, 14, 15]",11,435,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
436,RED,154,"[17, 17, 15, 13, 14]",11,436,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
437,RED,154,"[17, 17, 16, 14, 15]",10,437,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
438,RED,154,"[17, 17, 16, 14, 15]",10,438,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
439,RED,154,"[17, 17, 16, 14, 15]",10,439,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
440,RED,154,"[16, 17, 16, 17, 15]",10,440,6,2,1,13,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
441,RED,154,"[17, 18, 16, 17, 15]",10,441,6,2,1,14,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
442,BLUE,155,"[17, 18, 16, 17, 15]",10,442,6,2,1,14,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
443,BLUE,155,"[17, 18, 16, 17, 13]",10,443,6,2,1,14,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
444,BLUE,155,"[17, 17, 16, 17, 15]",10,444,6,2,1,14,0,RandomPlayer,5,2,0,7,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
445,BLUE,155,"[18, 18, 16, 17, 15]",10,445,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
446,WHITE,156,"[18, 18, 16, 17, 15]",10,446,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
447,WHITE,156,"[18, 16, 14, 17, 15]",10,447,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
448,WHITE,156,"[18, 16, 17, 16, 15]",10,448,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
449,WHITE,156,"[18, 16, 17, 15, 18]",10,449,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
450,RED,157,"[18, 16, 17, 15, 18]",10,450,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
451,RED,157,"[18, 16, 16, 15, 18]",10,451,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
452,RED,157,"[18, 19, 16, 14, 18]",10,452,6,2,1,14,0,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
453,RED,157,"[18, 19, 17, 15, 19]",9,453,7,2,1,14,1,RandomPlayer,5,2,0,8,1,RandomPlayer,3,2,0,4,1,RandomPlayer,3,RED,2
